1823,120.5,17.077,32.778,0
1822,120.44,17.085,32.778,0
1821,120.38,17.094,32.778,0
1820,120.33,17.102,32.778,0
1819,120.27,17.11,32.778,0
1818,120.21,17.119,32.778,0
1817,120.15,17.127,32.778,0
1816,120.09,17.135,32.778,0
1815,120.03,17.143,32.778,0
1814,119.98,17.152,32.778,0
1813,119.92,17.16,32.778,0
1812,119.86,17.168,32.778,0
1811,119.8,17.177,32.778,0
1810,119.74,17.185,32.778,0
1809,119.68,17.193,32.778,0
1808,119.63,17.201,32.778,0
1807,119.57,17.21,32.778,0
1806,119.51,17.218,32.778,0
1805,119.45,17.226,32.778,0
1804,119.39,17.234,32.778,0
1803,119.34,17.243,32.778,0
1802,119.28,17.251,32.778,0
1801,119.22,17.259,32.778,0
1800,119.16,17.267,32.778,0
1799,119.1,17.275,32.778,0
1798,119.05,17.284,32.778,0
1797,118.99,17.292,32.778,0
1796,118.93,17.3,32.778,0
1795,118.87,17.308,32.778,0
1794,118.82,17.316,32.778,0
1793,118.76,17.325,32.778,0
1792,118.7,17.333,32.778,0
1791,118.64,17.341,32.778,0
1790,118.58,17.349,32.778,0
1789,118.53,17.357,32.778,0
1788,118.47,17.366,32.778,0
1787,118.41,17.374,32.778,0
1786,118.35,17.382,32.778,0
1785,118.3,17.39,32.778,0
1784,118.24,17.398,32.778,0
1783,118.18,17.406,32.778,0
1782,118.12,17.414,32.778,0
1781,118.07,17.423,32.778,0
1780,118.01,17.431,32.778,0
1779,117.95,17.439,32.778,0
1778,117.89,17.447,32.778,0
1777,117.84,17.455,32.778,0
1776,117.78,17.463,32.778,0
1775,117.72,17.471,32.778,0
1774,117.67,17.479,32.778,0
1773,117.61,17.487,32.778,0
1772,117.55,17.496,32.778,0
1771,117.49,17.504,32.778,0
1770,117.44,17.512,32.778,0
1769,117.38,17.52,32.778,0
1768,117.32,17.528,32.778,0
1767,117.27,17.536,32.778,0
1766,117.21,17.544,32.778,0
1765,117.15,17.552,32.778,0
1764,117.1,17.56,32.778,0
1763,117.04,17.568,32.778,0
1762,116.98,17.576,32.778,0
1761,116.92,17.584,32.778,0
1760,116.87,17.592,32.778,0
1759,116.81,17.6,32.778,0
1758,116.75,17.608,32.778,0
1757,116.7,17.616,32.778,0
1756,116.64,17.624,32.778,0
1755,116.58,17.632,32.778,0
1754,116.53,17.64,32.778,0
1753,116.47,17.648,32.778,0
1752,116.41,17.656,32.778,0
1751,116.36,17.664,32.778,0
1750,116.3,17.672,32.778,0
1749,116.24,17.68,32.778,0
1748,116.19,17.688,32.778,0
1747,116.13,17.696,32.778,0
1746,116.07,17.704,32.778,0
1745,116.02,17.712,32.778,0
1744,115.96,17.72,32.778,0
1743,115.9,17.728,32.778,0
1742,115.85,17.736,32.778,0
1741,115.79,17.744,32.778,0
1740,115.74,17.752,32.778,0
1739,115.68,17.76,32.778,0
1738,115.62,17.768,32.778,0
1737,115.57,17.776,32.778,0
1736,115.51,17.784,32.778,0
1735,115.45,17.792,32.778,0
1734,115.4,17.8,32.778,0
1733,115.34,17.808,32.778,0
1732,115.29,17.816,32.778,0
1731,115.23,17.823,32.778,0
1730,115.17,17.831,32.778,0
1729,115.12,17.839,32.778,0
1728,115.06,17.847,32.778,0
1727,115.01,17.855,32.778,0
1726,114.95,17.863,32.778,0
1725,114.89,17.871,32.778,0
1724,114.84,17.879,32.778,0
1723,114.78,17.887,32.778,0
1722,114.73,17.894,32.778,0
1721,114.67,17.902,32.778,0
1720,114.61,17.91,32.778,0
1719,114.56,17.918,32.778,0
1718,114.5,17.926,32.778,0
1717,114.45,17.934,32.778,0
1716,114.39,17.942,32.778,0
1715,114.34,17.949,32.778,0
1714,114.28,17.957,32.778,0
1713,114.22,17.965,32.778,0
1712,114.17,17.973,32.778,0
1711,114.11,17.981,32.778,0
1710,114.06,17.989,32.778,0
1709,114,17.996,32.778,0
1708,113.95,18.004,32.778,0
1707,113.89,18.012,32.778,0
1706,113.83,18.02,32.778,0
1705,113.78,18.028,32.778,0
1704,113.72,18.035,32.778,0
1703,113.67,18.043,32.778,0
1702,113.61,18.051,32.778,0
1701,113.56,18.059,32.778,0
1700,113.5,18.067,32.778,0
1699,113.45,18.065,32.778,0
1698,113.39,18.063,32.778,0
1697,113.34,18.061,32.778,0
1696,113.28,18.059,32.778,0
1695,113.23,18.057,32.778,0
1694,113.17,18.055,32.778,0
1693,113.11,18.053,32.778,0
1692,113.06,18.051,32.778,0
1691,113,18.049,32.778,0
1690,112.95,18.047,32.778,0
1689,112.89,18.045,32.778,0
1688,112.84,18.043,32.778,0
1687,112.78,18.041,32.778,0
1686,112.73,18.039,32.778,0
1685,112.67,18.037,32.778,0
1684,112.62,18.035,32.778,0
1683,112.56,18.033,32.778,0
1682,112.51,18.031,32.778,0
1681,112.45,18.029,32.778,0
1680,112.39,18.027,32.778,0
1679,112.34,18.025,32.778,0
1678,112.28,18.023,32.778,0
1677,112.23,18.021,32.778,0
1676,112.17,18.019,32.778,0
1675,112.12,18.017,32.778,0
1674,112.06,18.015,32.778,0
1673,112.01,18.013,32.778,0
1672,111.95,18.011,32.778,0
1671,111.89,18.009,32.778,0
1670,111.84,18.007,32.778,0
1669,111.78,18.005,32.778,0
1668,111.73,18.003,32.778,0
1667,111.67,18.001,32.778,0
1666,111.62,17.999,32.778,0
1665,111.56,17.997,32.778,0
1664,111.51,17.995,32.778,0
1663,111.45,17.993,32.778,0
1662,111.39,17.991,32.778,0
1661,111.34,17.989,32.778,0
1660,111.28,17.987,32.778,0
1659,111.23,17.985,32.778,0
1658,111.17,17.983,32.778,0
1657,111.12,17.981,32.778,0
1656,111.06,17.979,32.778,0
1655,111.01,17.977,32.778,0
1654,110.95,17.975,32.778,0
1653,110.89,17.973,32.778,0
1652,110.84,17.971,32.778,0
1651,110.78,17.969,32.778,0
1650,110.73,17.967,32.778,0
1649,110.67,17.965,32.778,0
1648,110.62,17.963,32.778,0
1647,110.56,17.961,32.778,0
1646,110.5,17.959,32.778,0
1645,110.45,17.957,32.778,0
1644,110.39,17.955,32.778,0
1643,110.34,17.953,32.778,0
1642,110.28,17.951,32.778,0
1641,110.23,17.949,32.778,0
1640,110.17,17.947,32.778,0
1639,110.11,17.945,32.778,0
1638,110.06,17.943,32.778,0
1637,110,17.941,32.778,0
1636,109.95,17.939,32.778,0
1635,109.89,17.937,32.778,0
1634,109.84,17.935,32.778,0
1633,109.78,17.933,32.778,0
1632,109.72,17.931,32.778,0
1631,109.67,17.929,32.778,0
1630,109.61,17.927,32.778,0
1629,109.56,17.925,32.778,0
1628,109.5,17.923,32.778,0
1627,109.45,17.921,32.778,0
1626,109.39,17.919,32.778,0
1625,109.33,17.917,32.778,0
1624,109.28,17.915,32.778,0
1623,109.22,17.913,32.778,0
1622,109.17,17.911,32.778,0
1621,109.11,17.909,32.778,0
1620,109.05,17.907,32.778,0
1619,109,17.905,32.778,0
1618,108.94,17.903,32.778,0
1617,108.89,17.901,32.778,0
1616,108.83,17.899,32.778,0
1615,108.78,17.897,32.778,0
1614,108.72,17.895,32.778,0
1613,108.66,17.893,32.778,0
1612,108.61,17.891,32.778,0
1611,108.55,17.889,32.778,0
1610,108.5,17.887,32.778,0
1609,108.44,17.885,32.778,0
1608,108.38,17.883,32.778,0
1607,108.33,17.881,32.778,0
1606,108.27,17.879,32.778,0
1605,108.22,17.877,32.778,0
1604,108.16,17.875,32.778,0
1603,108.1,17.873,32.778,0
1602,108.05,17.871,32.778,0
1601,107.99,17.869,32.778,0
1600,107.94,17.867,32.778,0
1599,107.88,17.865,32.778,0
1598,107.82,17.863,32.778,0
1597,107.77,17.861,32.778,0
1596,107.71,17.859,32.778,0
1595,107.66,17.857,32.778,0
1594,107.6,17.855,32.778,0
1593,107.54,17.853,32.778,0
1592,107.49,17.851,32.778,0
1591,107.43,17.849,32.778,0
1590,107.38,17.847,32.778,0
1589,107.32,17.845,32.778,0
1588,107.26,17.843,32.778,0
1587,107.21,17.841,32.778,0
1586,107.15,17.839,32.778,0
1585,107.1,17.837,32.778,0
1584,107.04,17.835,32.778,0
1583,106.98,17.833,32.778,0
1582,106.93,17.831,32.778,0
1581,106.87,17.829,32.778,0
1580,106.82,17.827,32.778,0
1579,106.76,17.825,32.778,0
1578,106.7,17.823,32.778,0
1577,106.65,17.821,32.778,0
1576,106.59,17.819,32.778,0
1575,106.54,17.817,32.778,0
1574,106.48,17.815,32.778,0
1573,106.42,17.813,32.778,0
1572,106.37,17.811,32.778,0
1571,106.31,17.809,32.778,0
1570,106.25,17.807,32.778,0
1569,106.2,17.805,32.778,0
1568,106.14,17.803,32.778,0
1567,106.09,17.801,32.778,0
1566,106.03,17.799,32.778,0
1565,105.97,17.797,32.778,0
1564,105.92,17.795,32.778,0
1563,105.86,17.793,32.778,0
1562,105.81,17.791,32.778,0
1561,105.75,17.789,32.778,0
1560,105.69,17.787,32.778,0
1559,105.64,17.785,32.778,0
1558,105.58,17.783,32.778,0
1557,105.52,17.781,32.778,0
1556,105.47,17.779,32.778,0
1555,105.41,17.777,32.778,0
1554,105.36,17.775,32.778,0
1553,105.3,17.773,32.778,0
1552,105.24,17.771,32.778,0
1551,105.19,17.769,32.778,0
1550,105.13,17.767,32.778,0
1549,105.07,17.765,32.778,0
1548,105.02,17.763,32.778,0
1547,104.96,17.761,32.778,0
1546,104.9,17.759,32.778,0
1545,104.85,17.757,32.778,0
1544,104.79,17.755,32.778,0
1543,104.74,17.753,32.778,0
1542,104.68,17.751,32.778,0
1541,104.62,17.749,32.778,0
1540,104.57,17.747,32.778,0
1539,104.51,17.745,32.778,0
1538,104.45,17.743,32.778,0
1537,104.4,17.741,32.778,0
1536,104.34,17.739,32.778,0
1535,104.29,17.737,32.778,0
1534,104.23,17.735,32.778,0
1533,104.17,17.733,32.778,0
1532,104.12,17.731,32.778,0
1531,104.06,17.729,32.778,0
1530,104,17.727,32.778,0
1529,103.95,17.725,32.778,0
1528,103.89,17.723,32.778,0
1527,103.83,17.721,32.778,0
1526,103.78,17.719,32.778,0
1525,103.72,17.717,32.778,0
1524,103.66,17.715,32.778,0
1523,103.61,17.713,32.778,0
1522,103.55,17.711,32.778,0
1521,103.5,17.709,32.778,0
1520,103.44,17.707,32.778,0
1519,103.38,17.705,32.778,0
1518,103.33,17.703,32.778,0
1517,103.27,17.701,32.778,0
1516,103.21,17.699,32.778,0
1515,103.16,17.697,32.778,0
1514,103.1,17.695,32.778,0
1513,103.04,17.693,32.778,0
1512,102.99,17.691,32.778,0
1511,102.93,17.689,32.778,0
1510,102.87,17.687,32.778,0
1509,102.82,17.685,32.778,0
1508,102.76,17.683,32.778,0
1507,102.7,17.681,32.778,0
1506,102.65,17.679,32.778,0
1505,102.59,17.677,32.778,0
1504,102.53,17.675,32.778,0
1503,102.48,17.673,32.778,0
1502,102.42,17.671,32.778,0
1501,102.36,17.669,32.778,0
1500,102.31,17.667,32.778,0
1499,102.25,17.665,32.778,0
1498,102.19,17.663,32.778,0
1497,102.14,17.661,32.778,0
1496,102.08,17.659,32.778,0
1495,102.02,17.657,32.778,0
1494,101.97,17.655,32.778,0
1493,101.91,17.653,32.778,0
1492,101.85,17.651,32.778,0
1491,101.8,17.649,32.778,0
1490,101.74,17.647,32.778,0
1489,101.68,17.645,32.778,0
1488,101.63,17.643,32.778,0
1487,101.57,17.641,32.778,0
1486,101.51,17.639,32.778,0
1485,101.46,17.637,32.778,0
1484,101.4,17.635,32.778,0
1483,101.34,17.633,32.778,0
1482,101.29,17.631,32.778,0
1481,101.23,17.629,32.778,0
1480,101.17,17.627,32.778,0
1479,101.12,17.625,32.778,0
1478,101.06,17.623,32.778,0
1477,101,17.621,32.778,0
1476,100.95,17.619,32.778,0
1475,100.89,17.617,32.778,0
1474,100.83,17.615,32.778,0
1473,100.78,17.613,32.778,0
1472,100.72,17.611,32.778,0
1471,100.66,17.609,32.778,0
1470,100.61,17.607,32.778,0
1469,100.55,17.605,32.778,0
1468,100.49,17.603,32.778,0
1467,100.44,17.601,32.778,0
1466,100.38,17.599,32.778,0
1465,100.32,17.597,32.778,0
1464,100.27,17.595,32.778,0
1463,100.21,17.593,32.778,0
1462,100.15,17.591,32.778,0
1461,100.1,17.589,32.778,0
1460,100.04,17.587,32.778,0
1459,99.982,17.585,32.778,0
1458,99.925,17.583,32.778,0
1457,99.868,17.581,32.778,0
1456,99.811,17.579,32.778,0
1455,99.754,17.577,32.778,0
1454,99.697,17.575,32.778,0
1453,99.641,17.573,32.778,0
1452,99.584,17.571,32.778,0
1451,99.527,17.569,32.778,0
1450,99.47,17.567,32.778,0
1449,99.413,17.565,32.778,0
1448,99.356,17.563,32.778,0
1447,99.299,17.561,32.778,0
1446,99.242,17.559,32.778,0
1445,99.185,17.557,32.778,0
1444,99.128,17.555,32.778,0
1443,99.071,17.553,32.778,0
1442,99.014,17.551,32.778,0
1441,98.957,17.549,32.778,0
1440,98.9,17.547,32.778,0
1439,98.843,17.545,32.778,0
1438,98.786,17.543,32.778,0
1437,98.729,17.541,32.778,0
1436,98.672,17.539,32.778,0
1435,98.615,17.537,32.778,0
1434,98.558,17.535,32.778,0
1433,98.501,17.533,32.778,0
1432,98.444,17.531,32.778,0
1431,98.387,17.529,32.778,0
1430,98.33,17.527,32.778,0
1429,98.273,17.525,32.778,0
1428,98.216,17.523,32.778,0
1427,98.159,17.521,32.778,0
1426,98.102,17.519,32.778,0
1425,98.045,17.517,32.778,0
1424,97.987,17.515,32.778,0
1423,97.93,17.513,32.778,0
1422,97.873,17.511,32.778,0
1421,97.816,17.509,32.778,0
1420,97.759,17.507,32.778,0
1419,97.702,17.505,32.778,0
1418,97.645,17.503,32.778,0
1417,97.588,17.501,32.778,0
1416,97.531,17.499,32.778,0
1415,97.473,17.497,32.778,0
1414,97.416,17.495,32.778,0
1413,97.359,17.493,32.778,0
1412,97.302,17.491,32.778,0
1411,97.245,17.489,32.778,0
1410,97.188,17.487,32.778,0
1409,97.13,17.485,32.778,0
1408,97.073,17.483,32.778,0
1407,97.016,17.481,32.778,0
1406,96.959,17.479,32.778,0
1405,96.902,17.477,32.778,0
1404,96.844,17.475,32.778,0
1403,96.787,17.473,32.778,0
1402,96.73,17.471,32.778,0
1401,96.673,17.469,32.778,0
1400,96.615,17.467,32.778,0
1399,96.558,17.465,32.778,0
1398,96.501,17.463,32.778,0
1397,96.444,17.461,32.778,0
1396,96.386,17.459,32.778,0
1395,96.329,17.457,32.778,0
1394,96.272,17.455,32.778,0
1393,96.214,17.453,32.778,0
1392,96.157,17.451,32.778,0
1391,96.1,17.449,32.778,0
1390,96.042,17.447,32.778,0
1389,95.985,17.445,32.778,0
1388,95.928,17.443,32.778,0
1387,95.87,17.441,32.778,0
1386,95.813,17.439,32.778,0
1385,95.756,17.436,32.778,0
1384,95.698,17.434,32.778,0
1383,95.641,17.432,32.778,0
1382,95.584,17.43,32.778,0
1381,95.526,17.428,32.778,0
1380,95.469,17.426,32.778,0
1379,95.412,17.424,32.778,0
1378,95.354,17.422,32.778,0
1377,95.297,17.42,32.778,0
1376,95.239,17.418,32.778,0
1375,95.182,17.416,32.778,0
1374,95.125,17.414,32.778,0
1373,95.067,17.412,32.778,0
1372,95.01,17.41,32.778,0
1371,94.952,17.408,32.778,0
1370,94.895,17.406,32.778,0
1369,94.837,17.404,32.778,0
1368,94.78,17.402,32.778,0
1367,94.722,17.4,32.778,0
1366,94.665,17.398,32.778,0
1365,94.607,17.396,32.778,0
1364,94.55,17.394,32.778,0
1363,94.492,17.392,32.778,0
1362,94.435,17.39,32.778,0
1361,94.377,17.388,32.778,0
1360,94.32,17.386,32.778,0
1359,94.262,17.384,32.778,0
1358,94.205,17.382,32.778,0
1357,94.147,17.38,32.778,0
1356,94.09,17.378,32.778,0
1355,94.032,17.376,32.778,0
1354,93.975,17.374,32.778,0
1353,93.917,17.372,32.778,0
1352,93.86,17.37,32.778,0
1351,93.802,17.368,32.778,0
1350,93.744,17.366,32.778,0
1349,93.687,17.364,32.778,0
1348,93.629,17.362,32.778,0
1347,93.572,17.36,32.778,0
1346,93.514,17.358,32.778,0
1345,93.456,17.356,32.778,0
1344,93.399,17.354,32.778,0
1343,93.341,17.352,32.778,0
1342,93.284,17.35,32.778,0
1341,93.226,17.348,32.778,0
1340,93.168,17.346,32.778,0
1339,93.111,17.344,32.778,0
1338,93.053,17.342,32.778,0
1337,92.995,17.34,32.778,0
1336,92.938,17.338,32.778,0
1335,92.88,17.336,32.778,0
1334,92.822,17.334,32.778,0
1333,92.765,17.332,32.778,0
1332,92.707,17.33,32.778,0
1331,92.649,17.328,32.778,0
1330,92.591,17.326,32.778,0
1329,92.534,17.324,32.778,0
1328,92.476,17.322,32.778,0
1327,92.418,17.32,32.778,0
1326,92.361,17.318,32.778,0
1325,92.303,17.316,32.778,0
1324,92.245,17.314,32.778,0
1323,92.187,17.312,32.778,0
1322,92.13,17.31,32.778,0
1321,92.072,17.308,32.778,0
1320,92.014,17.306,32.778,0
1319,91.956,17.304,32.778,0
1318,91.898,17.302,32.778,0
1317,91.841,17.3,32.778,0
1316,91.783,17.298,32.778,0
1315,91.725,17.296,32.778,0
1314,91.667,17.294,32.778,0
1313,91.609,17.292,32.778,0
1312,91.551,17.29,32.778,0
1311,91.494,17.288,32.778,0
1310,91.436,17.286,32.778,0
1309,91.378,17.284,32.778,0
1308,91.32,17.282,32.778,0
1307,91.262,17.28,32.778,0
1306,91.204,17.278,32.778,0
1305,91.146,17.276,32.778,0
1304,91.089,17.274,32.778,0
1303,91.031,17.272,32.778,0
1302,90.973,17.27,32.778,0
1301,90.915,17.268,32.778,0
1300,90.857,17.266,32.778,0
1299,90.799,17.264,32.778,0
1298,90.741,17.262,32.778,0
1297,90.683,17.26,32.778,0
1296,90.625,17.258,32.778,0
1295,90.567,17.256,32.778,0
1294,90.509,17.254,32.778,0
1293,90.451,17.252,32.778,0
1292,90.393,17.25,32.778,0
1291,90.335,17.248,32.778,0
1290,90.277,17.246,32.778,0
1289,90.219,17.244,32.778,0
1288,90.161,17.242,32.778,0
1287,90.103,17.24,32.778,0
1286,90.045,17.238,32.778,0
1285,89.987,17.236,32.778,0
1284,89.929,17.234,32.778,0
1283,89.871,17.232,32.778,0
1282,89.813,17.23,32.778,0
1281,89.755,17.228,32.778,0
1280,89.697,17.226,32.778,0
1279,89.639,17.224,32.778,0
1278,89.581,17.222,32.778,0
1277,89.523,17.22,32.778,0
1276,89.465,17.218,32.778,0
1275,89.407,17.216,32.778,0
1274,89.349,17.214,32.778,0
1273,89.291,17.212,32.778,0
1272,89.233,17.21,32.778,0
1271,89.175,17.208,32.778,0
1270,89.116,17.206,32.778,0
1269,89.058,17.204,32.778,0
1268,89,17.202,32.778,0
1267,88.942,17.2,32.778,0
1266,88.884,17.198,32.778,0
1265,88.826,17.195,32.778,0
1264,88.768,17.193,32.778,0
1263,88.709,17.191,32.778,0
1262,88.651,17.189,32.778,0
1261,88.593,17.187,32.778,0
1260,88.535,17.185,32.778,0
1259,88.477,17.183,32.778,0
1258,88.418,17.181,32.778,0
1257,88.36,17.179,32.778,0
1256,88.302,17.177,32.778,0
1255,88.244,17.175,32.778,0
1254,88.186,17.173,32.778,0
1253,88.127,17.171,32.778,0
1252,88.069,17.169,32.778,0
1251,88.011,17.167,32.778,0
1250,87.953,17.165,32.778,0
1249,87.894,17.163,32.778,0
1248,87.836,17.161,32.778,0
1247,87.778,17.159,32.778,0
1246,87.72,17.157,32.778,0
1245,87.661,17.155,32.778,0
1244,87.603,17.153,32.778,0
1243,87.545,17.151,32.778,0
1242,87.486,17.149,32.778,0
1241,87.428,17.147,32.778,0
1240,87.37,17.145,32.778,0
1239,87.311,17.143,32.778,0
1238,87.253,17.141,32.778,0
1237,87.195,17.139,32.778,0
1236,87.136,17.137,32.778,0
1235,87.078,17.135,32.778,0
1234,87.02,17.133,32.778,0
1233,86.961,17.131,32.778,0
1232,86.903,17.129,32.778,0
1231,86.845,17.127,32.778,0
1230,86.786,17.125,32.778,0
1229,86.728,17.123,32.778,0
1228,86.669,17.121,32.778,0
1227,86.611,17.119,32.778,0
1226,86.552,17.117,32.778,0
1225,86.494,17.115,32.778,0
1224,86.436,17.113,32.778,0
1223,86.377,17.111,32.778,0
1222,86.319,17.109,32.778,0
1221,86.26,17.107,32.778,0
1220,86.202,17.105,32.778,0
1219,86.143,17.103,32.778,0
1218,86.085,17.101,32.778,0
1217,86.026,17.099,32.778,0
1216,85.968,17.097,32.778,0
1215,85.909,17.095,32.778,0
1214,85.851,17.093,32.778,0
1213,85.792,17.091,32.778,0
1212,85.734,17.089,32.778,0
1211,85.675,17.087,32.778,0
1210,85.617,17.085,32.778,0
1209,85.558,17.083,32.778,0
1208,85.5,17.081,32.778,0
1207,85.441,17.079,32.778,0
1206,85.383,17.077,32.778,0
1205,85.324,17.075,32.778,0
1204,85.266,17.073,32.778,0
1203,85.207,17.071,32.778,0
1202,85.148,17.069,32.778,0
1201,85.09,17.067,32.778,0
1200,85.031,17.065,32.778,0
1199,84.973,17.063,32.778,0
1198,84.914,17.061,32.778,0
1197,84.855,17.059,32.778,0
1196,84.797,17.057,32.778,0
1195,84.738,17.055,32.778,0
1194,84.679,17.053,32.778,0
1193,84.621,17.051,32.778,0
1192,84.562,17.049,32.778,0
1191,84.504,17.047,32.778,0
1190,84.445,17.045,32.778,0
1189,84.386,17.043,32.778,0
1188,84.327,17.041,32.778,0
1187,84.269,17.039,32.778,0
1186,84.21,17.037,32.778,0
1185,84.151,17.034,32.778,0
